node,cpu,kind,expfile,exp_kind,start_time,value,subgroup
5,0,power,exp_256_23.csv,256,1607279199.0,124.63944171285486,package
5,0,power,exp_256_24.csv,256,1607313715.0,124.6402560405524,package
5,0,power,exp_256_25.csv,256,1607309039.0,124.63974288844197,package
5,0,power,exp_256_27.csv,256,1607318321.0,124.64016802559325,package
5,0,power,exp_256_28.csv,256,1607303930.0,124.6381295616443,package
5,0,power,exp_512_00.csv,512,1607104923.0,124.63875373707897,package
5,0,power,exp_512_01.csv,512,1607184941.0,124.63867862045953,package
5,0,power,exp_512_02.csv,512,1607165847.0,124.63816827609566,package
5,0,power,exp_512_03.csv,512,1607159672.0,124.64146389054623,package
5,0,power,exp_512_04.csv,512,1607170466.0,124.63964291865439,package
5,0,power,exp_512_05.csv,512,1607118727.0,124.64034911969846,package
5,0,power,exp_512_06.csv,512,1607128966.0,124.63991260005884,package
5,0,power,exp_512_07.csv,512,1607111575.0,124.63853926269807,package
5,0,power,exp_512_08.csv,512,1607127432.0,124.63688537577225,package
5,0,power,exp_512_09.csv,512,1607150973.0,124.63995802054421,package
5,0,power,exp_512_10.csv,512,1607210908.0,124.63713671479086,package
